Guid;Kursus
A712CE11-6389-4CA5-9070-EBC7F944970F;02281 Data-logik
A712CE11-6389-4CA5-9070-EBC7F944970F;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E11
A712CE11-6389-4CA5-9070-EBC7F944970F;02249 Beregningsmæssigt hårde problemer E11
A712CE11-6389-4CA5-9070-EBC7F944970F;02231 Avanceret Modellering og Analyse af Indlejrede Systemer Jan 12
A712CE11-6389-4CA5-9070-EBC7F944970F;02238 Biometriske Systemer Jun 11
A712CE11-6389-4CA5-9070-EBC7F944970F;02221 Principper for distribuerede systemer F11
A712CE11-6389-4CA5-9070-EBC7F944970F;02264 Kravspecifikation E11
A712CE11-6389-4CA5-9070-EBC7F944970F;02246 Model Tjek E11
A712CE11-6389-4CA5-9070-EBC7F944970F;02233 Netværkssikkerhed
A712CE11-6389-4CA5-9070-EBC7F944970F;02220 Distribuerede systemer
A712CE11-6389-4CA5-9070-EBC7F944970F;02393 Programmering i C++ F11
A712CE11-6389-4CA5-9070-EBC7F944970F;02263 Formelle Aspekter af Software Engineering
A712CE11-6389-4CA5-9070-EBC7F944970F;02115 Java-programmering E11
24003E6F-1646-4979-B70C-4C42E4240A59;02817 Personalisering og metadata modeller
D211F114-8577-41BC-99D1-D6834CC22493;02614 High-performance computing Jan 11
D211F114-8577-41BC-99D1-D6834CC22493;02393 Programmering i C++ F11
D211F114-8577-41BC-99D1-D6834CC22493;02601 Introduktion til numeriske algoritmer E09
D211F114-8577-41BC-99D1-D6834CC22493;02631 Indledende programmering med Matlab E08
D211F114-8577-41BC-99D1-D6834CC22493;01035 Matematik 2 F09
5349FE6B-8892-4CC2-857F-B63B07038AA7;02405 Sandsynlighedsregning F10
5349FE6B-8892-4CC2-857F-B63B07038AA7;01035 Matematik 2 E09
C8607BC2-F610-476C-8F1F-DC14990DD062;02402 Introduktion til statistik  E08
3B8F68AE-6209-48AF-B8A1-D0C7652CC29E;02855 Introduktion til E-business (projektkursus) Jun 08
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02813 Innovation og digitale medier E09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02561 Computer grafik E11
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02122 Fagprojekt - Bachelor i Softwareteknologi F10
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02101 Indledende programmering E08
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02180 Introduktion til kunstig intelligens F10
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02162 Software Engineering 2 E11
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02121 Ingeniørarbejde  E08
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02631 Indledende programmering med Matlab F11
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02161 Software Engineering 1 F09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02614 High-performance computing Jan 10
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02826 Lyd design til Digital Medier E11
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02402 Introduktion til statistik  F09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02131 Indlejrede systemer E09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02825 Computerspil Prototyper E11
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02105 Algoritmer og Datastrukturer I F09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02141 Datalogisk Modellering F10
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02110 Algoritmer og Datastrukturer II E09
5A1995FB-35B3-4E81-8D80-3FF8FF2E78B8;02285 Kunstig intelligens og multiagent-systemer F11
495D39DE-F9CD-4CB7-BB98-C5E5915B3260;02569 Lys & Materialer E10
495D39DE-F9CD-4CB7-BB98-C5E5915B3260;01035 Matematik 2 F10
CAAAD42F-A411-4005-BECF-82030BA5E197;01035 Matematik 2 F11
CAAAD42F-A411-4005-BECF-82030BA5E197;02569 Lys & Materialer E11
3942F13A-1CC7-4B69-B352-04F4FA17D57B;02633 Indledende programmering med Matlab Jun 09
3942F13A-1CC7-4B69-B352-04F4FA17D57B;01035 Matematik 2 E09
3942F13A-1CC7-4B69-B352-04F4FA17D57B;02402 Introduktion til statistik  F11
3942F13A-1CC7-4B69-B352-04F4FA17D57B;02405 Sandsynlighedsregning F11
D390B2EA-B6A6-437D-AEBA-E5AF45A203A1;02633 Indledende programmering med Matlab Jun 09
D390B2EA-B6A6-437D-AEBA-E5AF45A203A1;01035 Matematik 2 E09
43ABD7C5-8231-4583-B74B-FF05C55DF33B;02633 Indledende programmering med Matlab Jun 09
43ABD7C5-8231-4583-B74B-FF05C55DF33B;01035 Matematik 2 E09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02814 Agil udvikling af digitale medier
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02102 Indledende programmering F10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02105 Algoritmer og Datastrukturer I F10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02610 Optimering og datafitting E10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02564 Realtidsgrafik
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02161 Software Engineering 1 F11
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02291 System integration
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02121 Ingeniørarbejde  E08
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02813 Innovation og digitale medier E10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02576 Fysisk baseret rendering F11
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02633 Indledende programmering med Matlab Jan 09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02603 Modellering og beregninger F09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02393 Programmering i C++
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02562 Rendering - Introduktion E10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02403 Introduktion til statistik  Jun 09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;01035 Matematik 2 E09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02507 Projektarbejde inden for billedanalyse, computer grafik og optimering Jan 10
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02501 Billedanalyse, vision og computer grafik E09
02A2A01E-DF92-46A3-A98C-53C6BBF032A2;02561 Computer grafik E10
128FCC6C-3BBB-4AF2-B86E-298FEE2EDE75;01035 Matematik 2
F89A9C2F-AA60-4C24-AA7A-D2C3A056FF8F;02323 Sandsynlighedsregning og Statistik  E10
F89A9C2F-AA60-4C24-AA7A-D2C3A056FF8F;02323 Sandsynlighedsregning og Statistik  F10
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02321 Hardware/Software Programmering
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02323 Sandsynlighedsregning og Statistik  E11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02333 Parallelle og tidstro systemer
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02325 Datakommunikation
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02313 Udviklingsmetoder til IT-Systemer E10
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02311 Digitalteknik F11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02342 Distribuerede Systemer
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02326 Algoritmer og Datastrukturer F11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02344 OOAD og databaser E11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02343 CDIO-Projekt
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02312 Indledende programmering E10
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02332 Compilerteknik E11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02341 Modelbaseret softwareudvikling
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02324 Videregående programmering F11
2B0DC906-C4AA-4546-B5D4-E2C772E1F1DF;02325 Datakommunikation F11
81DE4508-7D09-4564-A91A-EDA922C8950A;01035 Matematik 2 E11
81DE4508-7D09-4564-A91A-EDA922C8950A;02323 Sandsynlighedsregning og Statistik  F10
48EC257F-BEBF-4611-B4AE-A806FB661010;01035 Matematik 2 E11
48EC257F-BEBF-4611-B4AE-A806FB661010;02323 Sandsynlighedsregning og Statistik  F10
E53B2131-A45D-4AF8-AC8D-374876A0AF15;01035 Matematik 2 E11
E53B2131-A45D-4AF8-AC8D-374876A0AF15;02323 Sandsynlighedsregning og Statistik  F10
A50455A1-A171-4F68-B097-C1D863A43BC9;02323 Sandsynlighedsregning og Statistik  E10
A50455A1-A171-4F68-B097-C1D863A43BC9;02691 Datalogi F11
11B7B4D5-8E23-47FC-9EF6-646239BCB330;02323 Sandsynlighedsregning og Statistik  F11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02242 Program Analyse E10
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02291 System integration F11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02141 Datalogisk Modellering
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02207 Videregående teknikker for digital design E10
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02286 Logik i datalogi, kunstig intelligens og multiagent-systemer E10
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02110 Algoritmer og Datastrukturer 2 E11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02115 Java-programmering E11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02156 Logiske Systemer og Logikprogrammering E10
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02222 Distribuerede systemer F11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02246 Model Tjek E11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02141 Datalogisk Modellering F11
4C8FA7D1-EAF1-46B3-B81B-A8A62816BA91;02238 Biometriske Systemer Jun 11
67F882C9-C915-4732-89C6-6BEFC6A1998A;02318 Indledende programmering for Diplom-E E11
67F882C9-C915-4732-89C6-6BEFC6A1998A;02319 Videregående Programmering for Diplom-E
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02814 Agil udvikling af digitale medier
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02813 Innovation og digitale medier E11
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02458 Kognitiv Modellering
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02817 Personalisering og metadata modeller
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02454 Introduktion til Kognitionsvidenskab E11
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02827 Prototypeudvikling af mobile applikationer
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02815 Web 2.0 og mobil interaktion E11
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02162 Software Engineering 2 E11
6A9CC98A-6EF4-418A-B41D-5D694CCD9957;02291 System integration
5F1994BD-C48B-41CC-96AB-8C25CCCDC9D0;02431 Risikomanagement Jan 12
2EDF434B-4CD2-4F07-B888-6D49958E7C6C;02413 Statistisk kvalitetskontrol E09
2EDF434B-4CD2-4F07-B888-6D49958E7C6C;01035 Matematik 2 F09
2EDF434B-4CD2-4F07-B888-6D49958E7C6C;01035 Matematik 2 E08
C8E52EC4-22D6-4CBB-975C-04851B79F2ED;02393 Programmering i C++ E10
E140EC69-3A62-4661-BA34-877A997C6E45;02154 Udvikling af digitale systemer E08
E140EC69-3A62-4661-BA34-877A997C6E45;02333 Parallelle og tidstro systemer F08
E140EC69-3A62-4661-BA34-877A997C6E45;02405 Sandsynlighedsregning F10
E140EC69-3A62-4661-BA34-877A997C6E45;02155 Computerarkitektur E11
E140EC69-3A62-4661-BA34-877A997C6E45;02265 Avancerede Emner i Software Engineering 
E140EC69-3A62-4661-BA34-877A997C6E45;02411 Statistisk forsøgsplanlægning F11
E140EC69-3A62-4661-BA34-877A997C6E45;02405 Sandsynlighedsregning F11
E140EC69-3A62-4661-BA34-877A997C6E45;02155 Computerarkitektur E08
E140EC69-3A62-4661-BA34-877A997C6E45;01035 Matematik 2 E08
E140EC69-3A62-4661-BA34-877A997C6E45;02267 Software-udvikling af Webtjenester E10
E140EC69-3A62-4661-BA34-877A997C6E45;02855 Introduktion til E-business (projektkursus) Jun 08
E140EC69-3A62-4661-BA34-877A997C6E45;02155 Computerarkitektur E10
3DD842F4-CA83-4DB6-B545-273F35DE7195;02631 Indledende programmering med Matlab E09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02243 Adgangskontrol Jan 09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02345 Datasikkerhed E08
ED3F3742-9E23-4D02-8F60-0A8F80023384;02505 Medicinsk billedanalyse E09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02233 Netværkssikkerhed F09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02454 Introduktion til Kognitiv Psykologi E09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02291 System integration F09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02286 Logik i kunstig intelligens og multiagent-systemer E09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02242 Program Analyse E09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02222 Distribuerede systemer F09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02153 Deklarativ Modellering  F08
ED3F3742-9E23-4D02-8F60-0A8F80023384;02285 Kunstig intelligens og multiagent-systemer F09
ED3F3742-9E23-4D02-8F60-0A8F80023384;02249  Beregningsmæssigt hårde problemer E08
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02180 Introduktion til kunstig intelligens F11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02263 Formelle Aspekter af Software Engineering F11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02141 Datalogisk Modellering F09
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02633 Indledende programmering med Matlab Jun 09
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02238 Biometriske Systemer Jun 11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02820 Python programmering E11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02180 Introduktion til kunstig intelligens
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02350 Windows Programming using C# and .Net E08
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02243 Adgangskontrol og distribuerede systemer Jan 11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02155 Computerarkitektur E08
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02267 Software-udvikling af Webtjenester E10
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02393 Programmering i C++ F09
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02222 Distribuerede systemer F11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02825 Computerspil Prototyper E11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02291 System integration F11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02264 Kravspecifikation E10
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02241 Robust Programmering i .NET E08
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02239 Datasikkerhed E10
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02152 Parallelle systemer E08
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02159 Operativsystemer E11
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02567 Digital grafisk produktion Jan 09
08A3159B-8FD4-4ACF-BCA7-40FE84A7780C;02157 Funktionsprogrammering E10
A9B315A0-CAE1-4698-9C39-F65710E77122;02285 Kunstig intelligens og multiagent-systemer F10
A9B315A0-CAE1-4698-9C39-F65710E77122;02263 Formelle Aspekter af Software Engineering F11
A9B315A0-CAE1-4698-9C39-F65710E77122;02239 Datasikkerhed E10
A9B315A0-CAE1-4698-9C39-F65710E77122;02159 Operativsystemer E09
A9B315A0-CAE1-4698-9C39-F65710E77122;02152 Parallelle systemer E08
A9B315A0-CAE1-4698-9C39-F65710E77122;02350 Windows Programming using C# and .Net E10
A9B315A0-CAE1-4698-9C39-F65710E77122;02393 Programmering i C++ E11
A9B315A0-CAE1-4698-9C39-F65710E77122;02180 Introduktion til kunstig intelligens F10
A9B315A0-CAE1-4698-9C39-F65710E77122;02267 Software-udvikling af Webtjenester E10
A9B315A0-CAE1-4698-9C39-F65710E77122;02157 Funktionsprogrammering E09
A9B315A0-CAE1-4698-9C39-F65710E77122;02261 Usability engineering Jan 11
A9B315A0-CAE1-4698-9C39-F65710E77122;02825 Computerspil Prototyper E11
A9B315A0-CAE1-4698-9C39-F65710E77122;02826 Lyd design gennem Funktionsprogrammering E09
A9B315A0-CAE1-4698-9C39-F65710E77122;02155 Computerarkitektur E08
A9B315A0-CAE1-4698-9C39-F65710E77122;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E10
A9B315A0-CAE1-4698-9C39-F65710E77122;02815 Web 2.0 og mobil teknologier E08
A9B315A0-CAE1-4698-9C39-F65710E77122;02225 Tidstro systemer F10
A9B315A0-CAE1-4698-9C39-F65710E77122;02337 Basisuddannelse i mainframe - z/OS E11
A9B315A0-CAE1-4698-9C39-F65710E77122;02285 Kunstig intelligens og multiagent-systemer F11
A9B315A0-CAE1-4698-9C39-F65710E77122;02222 Distribuerede systemer F11
DD444906-586C-4905-B435-7E4231AFA3DC;02333 Parallelle og tidstro systemer F10
DD444906-586C-4905-B435-7E4231AFA3DC;02343 CDIO-Projekt F10
DD444906-586C-4905-B435-7E4231AFA3DC;02180 Introduktion til kunstig intelligens F11
DD444906-586C-4905-B435-7E4231AFA3DC;02324 Videregående programmering F09
DD444906-586C-4905-B435-7E4231AFA3DC;02326 Algoritmer og Datastrukturer F09
DD444906-586C-4905-B435-7E4231AFA3DC;02345 IT-sikkerhed E10
DD444906-586C-4905-B435-7E4231AFA3DC;02110 Algoritmer og Datastrukturer 2 E10
DD444906-586C-4905-B435-7E4231AFA3DC;02233 Netværkssikkerhed F11
DD444906-586C-4905-B435-7E4231AFA3DC;02323 Sandsynlighedsregning og Statistik  F10
DD444906-586C-4905-B435-7E4231AFA3DC;02342 Distribuerede Systemer F10
DD444906-586C-4905-B435-7E4231AFA3DC;02313 Udviklingsmetoder til IT-Systemer E08
DD444906-586C-4905-B435-7E4231AFA3DC;02325 Datakommunikation F09
DD444906-586C-4905-B435-7E4231AFA3DC;02323 Sandsynlighedsregning og Statistik  E09
DD444906-586C-4905-B435-7E4231AFA3DC;02332 Compilerteknik E09
DD444906-586C-4905-B435-7E4231AFA3DC;02321 Hardware/Software Programmering E09
DD444906-586C-4905-B435-7E4231AFA3DC;02312 Indledende programmering E08
DD444906-586C-4905-B435-7E4231AFA3DC;02341 Modelbaseret softwareudviklung F10
DD444906-586C-4905-B435-7E4231AFA3DC;02344 OOAD og databaser E09
DD444906-586C-4905-B435-7E4231AFA3DC;02311 Digitalteknik F09
6AF9B03C-25D7-476C-B708-28BCF394595E;02633 Indledende programmering med Matlab Jan 09
6AF9B03C-25D7-476C-B708-28BCF394595E;01035 Matematik 2 F09
B091401A-7FD7-4475-9744-95C12EAD9ABD;02355 Netteknologi B F09
DCCF3155-9CEE-4587-81BB-F4F1631B234D;02633 Indledende programmering med Matlab Jun 09
DCCF3155-9CEE-4587-81BB-F4F1631B234D;01035 Matematik 2 F09
FBDBC5A2-B79A-414D-B5BA-44DDCD4D6173;01035 Matematik 2 E10
FBDBC5A2-B79A-414D-B5BA-44DDCD4D6173;02633 Indledende programmering med Matlab Jun 11
91EE9D11-3523-4C39-AD50-57AAD9006C26;01035 Matematik 2
91EE9D11-3523-4C39-AD50-57AAD9006C26;02325 Datakommunikation
91EE9D11-3523-4C39-AD50-57AAD9006C26;02402 Introduktion til statistik  E10
91EE9D11-3523-4C39-AD50-57AAD9006C26;02313 Udviklingsmetoder til IT-Systemer E09
91EE9D11-3523-4C39-AD50-57AAD9006C26;02393 Programmering i C++ F11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02601 Introduktion til numeriske algoritmer
91EE9D11-3523-4C39-AD50-57AAD9006C26;02832 IT-støttet kommunikation og distribueret samarbejde Jan 11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02326 Algoritmer og Datastrukturer F11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02802 Projekt i Software-udvikling Jan 10
91EE9D11-3523-4C39-AD50-57AAD9006C26;02325 Datakommunikation F11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02405 Sandsynlighedsregning
91EE9D11-3523-4C39-AD50-57AAD9006C26;02344 OOAD og databaser E10
91EE9D11-3523-4C39-AD50-57AAD9006C26;02817 Personalisering og metadata modeller F11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02324 Videregående programmering F11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02314 Indledende programmering E09
91EE9D11-3523-4C39-AD50-57AAD9006C26;02403 Introduktion til statistik  Jun 11
91EE9D11-3523-4C39-AD50-57AAD9006C26;02811 Menneske maskine interaktion E10
FD2CE6B0-2A2D-4F70-A2E2-14F127D4F043;02562 Rendering - Introduktion E11
FD2CE6B0-2A2D-4F70-A2E2-14F127D4F043;02249 Beregningsmæssigt hårde problemer E11
FD2CE6B0-2A2D-4F70-A2E2-14F127D4F043;02505 Medicinsk billedanalyse E11
FD2CE6B0-2A2D-4F70-A2E2-14F127D4F043;02825 Computerspil Prototyper E11
30B6BAB9-D9BE-4C1D-AC28-68B0CEBA1D41;02631 Indledende programmering med Matlab
686ED6D1-50EB-4B85-B128-152AAD09C948;02393 Programmering i C++
9643E0BD-EED4-454D-A64D-349631BC7C0B;01035 Matematik 2 F11
5A2EB270-3053-4A81-A37E-FB034A672DC4;02225 Tidstro systemer F10
5A2EB270-3053-4A81-A37E-FB034A672DC4;02267 Software Development of Web Services E09
5A2EB270-3053-4A81-A37E-FB034A672DC4;02265 Advanced Topics in Software Engineering F10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02906 Diskrete inverse problemer F10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02411 Statistisk forsøgsplanlægning E09
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02685 Scientific Computing for differentialligninger F10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02393 Programmering i C++ F11
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02612 Optimering med bibetingelser E09
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02443 Stokastisk simulation Jun 11
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02625 Computational Science in Imaging Jan 10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02631 Indledende programmering med Matlab E08
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02637 Videregående Matlab programmering F10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02503 Videregående billedanalyse
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02921 ITMAN seminarrække
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02490 Forundersøgelse af din projektidé F10
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02610 Optimering og datafitting E08
B4B38C82-903D-4F3D-8622-9EF5AE33A356;02409 Multivariat statistik E09
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02637 Videregående Matlab programmering F09
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02105 Algoritmer og Datastrukturer I F10
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02451 Digital signalbehandling E10
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02490 Forundersøgelse af din projektidé F11
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02633 Indledende programmering med Matlab Jan 09
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02416 Likelihood og Lineære Modeller E08
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02443 Stokastisk simulation Jun 10
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;02610 Optimering og datafitting E10
E96C1A2A-D7DE-45D6-B3F0-ECF03A8FE78D;01227 Grafteori F11
31B9D985-641A-4890-BE48-38EC0CC7FB3E;02601 Introduktion til numeriske algoritmer E08
21E42885-BB3C-48B3-8EE0-01E55A5290F6;02417 Tidsrækkeanalyse F10
21E42885-BB3C-48B3-8EE0-01E55A5290F6;02505 Medicinsk billedanalyse E11
21E42885-BB3C-48B3-8EE0-01E55A5290F6;02411 Statistisk forsøgsplanlægning F10
21E42885-BB3C-48B3-8EE0-01E55A5290F6;02402 Introduktion til statistik  E08
21E42885-BB3C-48B3-8EE0-01E55A5290F6;02601 Introduktion til numeriske algoritmer F09
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02601 Introduktion til numeriske algoritmer F10
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02443 Stokastisk simulation Jun 11
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02505 Medicinsk billedanalyse E11
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02402 Introduktion til statistik  E09
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02631 Indledende programmering med Matlab E08
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;01035 Matematik 2 E08
BA94FFF7-107C-4FBE-855E-5B2D11D5A1AB;02411 Statistisk forsøgsplanlægning F11
B44BC4CC-0198-41D1-BA18-5CA8FAF5D0E7;02411 Statistisk forsøgsplanlægning E09
B44BC4CC-0198-41D1-BA18-5CA8FAF5D0E7;02402 Introduktion til statistik  E08
B44BC4CC-0198-41D1-BA18-5CA8FAF5D0E7;02459 Machine Learning og Signalbehandling F11
B44BC4CC-0198-41D1-BA18-5CA8FAF5D0E7;02457 Signalbehandling i ikke-lineære systemer E10
AD9EA87C-94A7-49F0-9680-79C4E85A5F47;02633 Indledende programmering med Matlab Jan 09
22D7E165-3851-4301-82C0-A64ACC001978;02323 Sandsynlighedsregning og Statistik  F11
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02561 Computer grafik E08
D0A88079-0E4F-462A-BF15-F06D2961B0FC;01227 Grafteori F09
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02239 Datasikkerhed E10
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02152 Parallelle systemer E08
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02156 Formelle Logiske Systemer E09
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02285 Kunstig intelligens og multiagent-systemer F09
D0A88079-0E4F-462A-BF15-F06D2961B0FC;02221 Principper for distribuerede systemer F11
